age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
28,technician,single,professional.course,no,no,no,cellular,may,wed,687,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
41,blue-collar,single,basic.9y,no,no,yes,cellular,may,wed,540,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
28,technician,married,professional.course,no,no,no,cellular,may,wed,550,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
33,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,430,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
27,technician,single,university.degree,no,yes,yes,cellular,may,wed,754,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
28,self-employed,single,university.degree,no,no,no,cellular,may,wed,554,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
51,entrepreneur,single,basic.9y,no,yes,no,cellular,may,wed,396,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
46,services,married,high.school,unknown,no,no,cellular,may,wed,765,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
33,technician,married,university.degree,no,no,no,cellular,may,wed,1489,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
36,blue-collar,single,high.school,no,no,yes,cellular,may,wed,1347,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
45,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,1074,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
52,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,667,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
33,blue-collar,married,basic.6y,no,yes,yes,cellular,may,wed,686,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
38,technician,single,university.degree,no,yes,yes,cellular,may,wed,606,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
35,admin.,single,high.school,no,no,no,cellular,may,thu,923,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,623,1,10,1,success,-1.8,92.893,-46.2,1.327,5099.1,yes
32,admin.,single,professional.course,no,yes,yes,cellular,may,thu,1046,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
28,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,1148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
38,technician,single,professional.course,no,yes,no,cellular,may,thu,855,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
30,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,542,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
28,technician,single,high.school,no,yes,yes,cellular,may,thu,609,1,11,1,success,-1.8,92.893,-46.2,1.327,5099.1,yes
45,management,married,university.degree,no,no,no,cellular,may,thu,647,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
43,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,625,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
38,admin.,married,high.school,no,yes,yes,cellular,may,thu,574,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
29,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,983,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
32,services,married,high.school,no,yes,no,cellular,may,thu,1129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,481,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
26,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,661,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
27,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,thu,623,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
39,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,476,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
34,services,single,high.school,no,no,no,cellular,may,thu,957,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
27,technician,married,professional.course,no,no,no,cellular,may,thu,347,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
32,admin.,married,university.degree,no,no,no,cellular,may,thu,1030,1,6,1,success,-1.8,92.893,-46.2,1.327,5099.1,yes
55,technician,married,university.degree,no,yes,yes,cellular,may,thu,895,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
29,admin.,married,high.school,no,yes,no,cellular,may,thu,798,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
54,admin.,married,high.school,no,yes,no,cellular,may,thu,594,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
35,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1806,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
28,admin.,single,high.school,unknown,no,no,cellular,may,thu,1391,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
36,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,1516,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
44,blue-collar,divorced,basic.6y,unknown,no,no,cellular,may,thu,877,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
46,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,792,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
48,technician,married,basic.9y,no,no,no,cellular,may,thu,553,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
41,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,1135,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
46,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,882,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
42,admin.,married,high.school,no,unknown,unknown,cellular,may,thu,878,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
35,blue-collar,married,unknown,no,yes,no,cellular,may,thu,1262,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
35,management,married,university.degree,no,no,no,cellular,may,thu,597,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
34,management,single,university.degree,no,no,yes,cellular,may,fri,662,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
33,services,married,high.school,no,yes,no,cellular,may,fri,729,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
45,technician,married,basic.9y,no,no,yes,cellular,may,fri,1077,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
45,technician,divorced,university.degree,unknown,no,no,cellular,may,fri,776,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
34,blue-collar,married,basic.9y,no,no,yes,cellular,may,fri,763,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
31,self-employed,married,university.degree,no,no,no,cellular,may,fri,704,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,yes
33,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,fri,833,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
35,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,813,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
36,services,single,basic.9y,no,yes,no,cellular,may,fri,501,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
38,management,married,university.degree,no,yes,no,cellular,may,fri,1276,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
35,admin.,single,high.school,no,unknown,unknown,cellular,may,fri,579,2,10,1,success,-1.8,92.893,-46.2,1.313,5099.1,yes
40,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,1080,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
42,admin.,divorced,university.degree,no,no,no,cellular,may,fri,308,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
35,admin.,married,university.degree,no,yes,no,cellular,may,fri,763,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
35,admin.,single,university.degree,no,yes,no,cellular,may,fri,662,1,12,1,success,-1.8,92.893,-46.2,1.313,5099.1,yes
35,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,568,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
27,admin.,single,high.school,no,yes,no,cellular,may,fri,1448,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
33,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,656,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,728,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
33,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,720,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
58,management,single,university.degree,no,yes,no,cellular,may,fri,685,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
33,admin.,single,university.degree,no,yes,yes,cellular,may,fri,1024,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,yes
25,admin.,single,high.school,no,no,no,cellular,may,fri,682,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,yes
34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,423,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
33,admin.,single,university.degree,no,no,no,cellular,may,mon,657,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,1038,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,657,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
32,admin.,married,high.school,no,yes,no,cellular,may,mon,689,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
31,technician,single,university.degree,no,no,no,cellular,may,mon,629,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
26,student,single,basic.4y,no,no,yes,cellular,may,mon,802,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
31,technician,single,university.degree,no,yes,no,cellular,may,mon,1514,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
34,technician,married,professional.course,no,yes,no,cellular,may,mon,934,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
31,technician,married,university.degree,no,no,no,cellular,may,mon,733,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
50,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,474,1,9,1,success,-1.8,92.893,-46.2,1.299,5099.1,yes
27,technician,single,basic.9y,no,no,yes,cellular,may,mon,701,1,12,1,success,-1.8,92.893,-46.2,1.299,5099.1,yes
29,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,666,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
27,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,653,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
26,admin.,single,high.school,no,no,no,cellular,may,mon,610,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
39,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,583,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,672,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
52,services,married,high.school,unknown,yes,no,cellular,may,mon,930,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
27,housemaid,married,basic.6y,no,no,no,cellular,may,mon,608,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
48,admin.,divorced,high.school,unknown,yes,yes,cellular,may,mon,466,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
31,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,475,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
46,management,married,basic.6y,no,no,no,cellular,may,mon,966,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
39,blue-collar,married,basic.6y,unknown,no,no,cellular,may,mon,1232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
27,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,877,7,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
33,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,1388,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
47,admin.,single,high.school,no,yes,no,cellular,may,mon,911,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
38,services,single,basic.6y,no,yes,no,cellular,may,tue,546,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
33,blue-collar,single,basic.6y,no,yes,no,cellular,may,tue,731,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
32,management,single,professional.course,no,no,no,cellular,may,tue,365,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
34,technician,single,university.degree,no,no,no,cellular,may,tue,882,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
38,services,single,basic.9y,no,no,yes,cellular,may,tue,515,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
35,technician,married,basic.9y,no,no,no,cellular,may,tue,580,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
48,blue-collar,single,basic.4y,no,yes,no,cellular,may,tue,1203,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
29,blue-collar,married,basic.4y,unknown,no,no,cellular,may,tue,658,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
26,services,married,basic.9y,no,no,yes,cellular,may,tue,560,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
36,entrepreneur,single,university.degree,no,no,no,cellular,may,tue,612,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
50,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,tue,703,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
59,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,690,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
38,entrepreneur,married,unknown,unknown,no,no,cellular,may,tue,1272,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
48,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1062,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
45,admin.,married,university.degree,no,yes,yes,cellular,may,tue,826,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
43,technician,married,university.degree,unknown,unknown,unknown,cellular,may,tue,426,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
28,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,590,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
37,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,918,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
33,blue-collar,married,high.school,no,yes,no,cellular,may,tue,787,10,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
43,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1182,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
48,management,married,basic.9y,no,yes,no,cellular,may,tue,725,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
48,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,309,1,10,1,success,-1.8,92.893,-46.2,1.291,5099.1,yes
28,admin.,single,basic.9y,no,no,yes,cellular,may,tue,549,1,10,1,success,-1.8,92.893,-46.2,1.291,5099.1,yes
39,technician,single,professional.course,no,no,no,cellular,may,tue,844,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
48,management,married,basic.9y,no,yes,yes,cellular,may,tue,955,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
36,admin.,single,basic.9y,no,yes,no,cellular,may,tue,458,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
28,technician,single,basic.9y,no,yes,no,cellular,may,tue,409,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
32,technician,single,high.school,no,yes,no,cellular,may,tue,1531,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
55,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,tue,829,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
28,blue-collar,single,basic.9y,no,yes,yes,cellular,may,tue,637,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
43,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,609,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
32,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,548,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
32,management,single,university.degree,no,yes,no,cellular,may,tue,1710,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
39,admin.,married,university.degree,no,no,no,cellular,may,tue,614,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
41,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,897,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
31,services,married,high.school,no,yes,no,cellular,may,tue,398,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
32,services,married,high.school,no,no,no,cellular,may,tue,863,4,1,2,success,-1.8,92.893,-46.2,1.291,5099.1,yes
31,services,single,high.school,no,yes,no,cellular,may,tue,750,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
30,student,single,university.degree,no,yes,no,cellular,may,tue,775,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
38,services,divorced,basic.6y,no,yes,no,telephone,may,tue,556,2,10,1,success,-1.8,92.893,-46.2,1.291,5099.1,yes
33,services,married,high.school,no,yes,no,cellular,may,tue,737,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
33,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,496,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
28,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,863,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
29,self-employed,single,professional.course,no,yes,no,cellular,may,wed,774,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
28,admin.,married,high.school,no,yes,no,cellular,may,wed,1073,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
43,technician,single,high.school,no,yes,yes,cellular,may,wed,610,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
31,admin.,single,high.school,no,yes,no,cellular,may,wed,850,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
55,retired,divorced,basic.4y,unknown,no,no,cellular,may,wed,526,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
53,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,659,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
31,unemployed,married,basic.9y,no,no,no,cellular,may,wed,570,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
28,blue-collar,single,high.school,no,yes,no,cellular,may,wed,516,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
30,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,585,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
34,blue-collar,married,high.school,no,no,no,cellular,may,wed,590,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
32,blue-collar,single,basic.4y,no,no,no,cellular,may,wed,902,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
24,student,single,high.school,no,no,no,cellular,may,wed,669,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
34,housemaid,single,high.school,no,no,no,cellular,may,wed,391,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
32,blue-collar,married,high.school,no,yes,no,cellular,may,wed,394,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
24,admin.,married,basic.9y,no,yes,no,cellular,may,wed,302,1,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,yes
31,technician,single,professional.course,no,no,no,cellular,may,wed,546,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
33,services,married,high.school,no,yes,no,cellular,may,wed,1512,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
39,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,may,wed,333,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
36,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,951,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
28,services,single,high.school,no,yes,yes,cellular,may,wed,562,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
31,services,single,basic.6y,no,yes,no,cellular,may,wed,734,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
31,admin.,married,high.school,no,yes,no,cellular,may,wed,476,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
32,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,459,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
29,services,married,high.school,no,no,yes,cellular,may,wed,747,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
34,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,716,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,1101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
44,technician,single,high.school,unknown,no,no,cellular,may,wed,394,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,366,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
53,admin.,married,basic.9y,no,yes,yes,cellular,may,wed,674,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
35,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,622,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
41,services,married,high.school,no,yes,no,cellular,may,wed,314,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
51,blue-collar,married,high.school,no,yes,no,cellular,may,wed,809,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,829,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
34,unemployed,single,high.school,no,yes,no,cellular,may,wed,937,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
34,unemployed,single,high.school,no,yes,no,cellular,may,wed,1970,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
34,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,1302,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
